	SRM (fmole/ug) - average of peptides_idp1_citric acid	SRM (fmole/ug) - average of peptides_idp1_glucose	SRM (fmole/ug) - average of peptides_idp1_malic acid	SRM (fmole/ug) - average of peptides_mae1_citric acid	SRM (fmole/ug) - average of peptides_mae1_glucose	SRM (fmole/ug) - average of peptides_mae1_malic acid	SRM (fmole/ug) - average of peptides_wild-type_citric acid	SRM (fmole/ug) - average of peptides_wild-type_glucose	SRM (fmole/ug) - average of peptides_wild-type_malic acid	SRM (fmole/ug) - average of peptides_zwf1_citric acid	SRM (fmole/ug) - average of peptides_zwf1_glucose	SRM (fmole/ug) - average of peptides_zwf1_malic acid	$\sigma$_idp1_citric acid	$\sigma$_idp1_glucose	$\sigma$_idp1_malic acid	$\sigma$_mae1_citric acid	$\sigma$_mae1_glucose	$\sigma$_mae1_malic acid	$\sigma$_wild-type_citric acid	$\sigma$_wild-type_glucose	$\sigma$_wild-type_malic acid	$\sigma$_zwf1_citric acid	$\sigma$_zwf1_glucose	$\sigma$_zwf1_malic acid
YALI0E09603g	28.3	21.281666666666666	45.53666666666666	29.656666666666666	13.288333333333334	15.408333333333333	19.450000000000003	16.128333333333334	23.35166666666667	13.058333333333335	31.015	69.91000000000001	3.0531582009453753	3.360447638832263	7.646347712034375	3.670266793209088	1.1934438961816893	1.1948465731353675	1.1580479264693648	1.324616296643421	5.097951385932721	2.8421925222147317	5.027770380596156	6.653027506331241
YALI0E11099g	29.385	31.816666666666666	51.70166666666666	49.245000000000005	33.39166666666667	21.698333333333334	37.17166666666667	34.09166666666667	36.745	30.53833333333333	26.893333333333334	32.6	0.8875105633174152	4.253120423093301	4.451152472487697	3.0138057336198707	8.471181047134657	1.4380658306674738	2.5693400579396557	3.9260104856372062	9.811274127247698	3.9995760191967036	5.296353305183986	1.1505216208311797
YALI0E11671g	0.21666666666666665	0.7183333333333333	0.8416666666666665	0.30333333333333334	0.9199999999999999	0.47	0.22666666666666668	1.575	0.5033333333333334	0.21666666666666665	1.1566666666666667	0.6266666666666666	0.027537852736430512	0.16600702796367783	0.2322893310794392	0.02254624876411448	0.10404326023342401	0.07937253933193777	0.0732006375199925	0.35679125549822543	0.1682508048519631	0.04252450274057692	0.2807282196953724	0.12741009902410927
YALI0E12463g	0.12833333333333333	0.4583333333333333	0.125	0.9933333333333335	0.425	0.030000000000000002	0.5716666666666667	0.6633333333333332	0.16166666666666665	0.13333333333333333	0.07666666666666666	0.06499999999999999	0.06788470618138766	0.1713427364475464	0.043588989435406726	0.26764404221527766	0.18255136263528687	0.013228756555322952	0.21807873196011884	0.4163331998932265	0.07973915809270457	0.08401388774085705	0.03818813079129866	0.03499999999999998
YALI0E14190g	220.67500000000004	265.7066666666667	395.12833333333333	370.5316666666667	307.59833333333336	247.58333333333334	301.41333333333336	472.54833333333335	376.06166666666667	177.835	366.5083333333334	512.8283333333333	1.4980570750141606	34.05721888723933	44.05549691393046	47.587662616830976	18.615272179942284	13.449890643917282	30.201325026119836	40.08805630525549	27.025856292323716	13.524301275851547	64.45790047258241	14.325566597288068
YALI0E15488g	0.4216666666666667	0.815	0.5683333333333334	0.47833333333333333	0.7300000000000001	0.25666666666666665	0.4033333333333334	0.8616666666666667	0.41	0.3116666666666667	0.5733333333333334	0.43500000000000005	0.08693867570496652	0.102591422643416	0.042524502740576876	0.12096831541082702	0.15256146302392362	0.012583057392117954	0.060277137733417085	0.10396313449167126	0.06144102863722254	0.002886751345948099	0.0825126252965771	0.05220153254455274
YALI0E15708g	46.53333333333333	49.153333333333336	36.04666666666667	28.39	17.478333333333335	1.2233333333333334	30.463333333333335	26.228333333333335	15.201666666666666	22.096666666666668	7.565	3.1316666666666664	7.857571719897522	3.8448287781555806	10.503543846404096	7.369647210009442	2.210397777173451	0.29624033036258474	6.299851850109917	7.210772034486551	5.8117216324711665	3.2301289963921476	1.555763478167553	0.8114236460279755
YALI0E16236p	0.03888888888888889	0.05444444444444444	0.08666666666666668	0.04111111111111112	0.03888888888888889	0.06777777777777778	0.04	0.0488888888888889	0.04777777777777777	0.04111111111111112	0.06555555555555555	0.06555555555555555	0.006938886664887111	0.016777409856157225	0.025166114784235843	0.01503083250940965	0.010183501544346307	0.005091750772173162	0.01452966314513558	0.005091750772173154	0.006938886664887104	0.001924500897298755	0.01387777332977422	0.008388704928078618
YALI0E16577g	0.1388888888888889	0.1688888888888889	0.18000000000000002	0.22222222222222224	0.20222222222222222	0.05777777777777778	0.16444444444444442	0.18333333333333335	0.15000000000000002	0.17555555555555555	0.15222222222222223	0.11333333333333333	0.015030832509409653	0.05419443732558755	0.01527525231651948	0.009622504486493773	0.05872093449655029	0.008388704928078607	0.006938886664887075	0.04666666666666666	0.02645751311064591	0.02219442706159801	0.043376047324318094	0.01666666666666665
YALI0E16929g	55.53666666666666	28.72666666666667	87.22333333333334	81.48333333333333	25.994999999999994	58.04	58.27166666666667	23.06833333333333	56.13666666666668	37.17	12.868333333333334	44.48	4.012712092006271	3.1673108993803143	9.426040172486706	12.874340112539098	4.9548789087120975	1.3371331272539766	3.935499756490063	1.8981723666025039	15.99505340201568	6.284542545006755	3.5209385585853865	3.445152391404478
YALI0E18634g	0.15166666666666664	1.0033333333333332	0.2733333333333334	0.06333333333333334	0.09333333333333334	0.043333333333333335	0.3083333333333333	1.1483333333333334	0.17333333333333334	0.1366666666666667	0.33	0.12666666666666668	0.007637626158259748	0.1775058684475906	0.024664414311581253	0.029297326385411576	0.0028867513459481303	0.007637626158259732	0.08251262529657709	0.5667965537415816	0.04804511768466524	0.0202072594216369	0.04272001872658765	0.007637626158259737
YALI0E22649g	4.16	5.326666666666667	8.891666666666666	3.84	2.7283333333333335	3.3466666666666662	2.858333333333333	3.138333333333333	2.5866666666666664	0.051666666666666666	0.051666666666666666	0.049999999999999996	0.251346374551136	0.5124532499002556	1.0452790695949734	0.36989863476363344	0.5275493657785342	0.2002706502045004	0.28347545455177137	0.1993949180228354	0.40349514660443364	0.018929694486000914	0.015275252316519463	0.01322875655532295
YALI0E24013g	33.31333333333333	24.19333333333334	23.325	70.42666666666666	18.883333333333333	8.138333333333334	44.88833333333334	29.23333333333333	32.20666666666667	25.58833333333334	16.126666666666665	13.618333333333334	2.6976718357378746	2.4163522784009266	2.205515812684187	17.891334727552707	1.8962880407083018	0.8402430204014383	5.618483632914966	6.970466866238827	6.808021616691101	2.7097247707716283	0.8328465244769496	1.2438280963755937
YALI0E24937g	0.7016666666666667	1.4383333333333332	1.0066666666666666	0.9750000000000001	1.61	0.4983333333333333	0.5533333333333333	1.2916666666666665	0.84	0.5783333333333333	0.9066666666666666	1.7416666666666665	0.21507750540987153	0.2083466662400274	0.14145081595145828	0.017320508075688787	0.07697402159170319	0.05923118547972289	0.027537852736430453	0.3911627964586271	0.2066397831977183	0.012583057392117855	0.1894949427645322	0.19185497995447856
YALI0E26004g	50.041666666666664	49.156666666666666	84.84666666666668	74.17666666666668	67.80333333333334	63.33166666666667	73.81166666666667	118.93333333333332	77.515	57.04833333333334	64.08	76.45666666666666	3.3852781766545172	5.6090247221182175	9.588269308552688	15.490731368574359	4.193376722086075	1.6095133840180822	15.818100655051275	29.704628146693462	9.610353791614541	5.555003000299221	9.257143187830684	4.642397907690946
YALI0E27005g	18.330000000000002	49.14000000000001	36.66833333333333	43.865	37.38333333333333	16.82166666666667	31.22333333333334	63.470000000000006	23.895	21.281666666666666	39.56166666666667	35.71833333333333	0.7373601562330279	7.8774472387950665	5.362453574002606	35.23808025417957	2.9974252840284965	1.165357598908305	8.984733347925989	26.681186255487216	3.363506354981361	2.231537213073836	6.268632891893842	2.436207777126849
YALI0E27742g	0.6683333333333333	2.1233333333333335	1.2283333333333333	0.35333333333333333	0.5466666666666667	0.5016666666666667	0.31666666666666665	0.49000000000000005	0.4466666666666667	0.5566666666666668	0.915	1.295	0.07973915809270461	0.18502252115170573	0.12770408502993674	0.01258305739211787	0.11514483632943914	0.22407216099581262	0.050083264004389054	0.08674675786448739	0.18770544300401454	0.1861003313627715	0.266270539113887	0.19000000000000006
YALI0E29667g	7.493333333333333	13.181666666666667	13.001666666666665	7.8500000000000005	8.338333333333333	4.161666666666666	7.965000000000001	5.8549999999999995	8.975	6.601666666666667	3.6599999999999997	9.268333333333333	0.964589722801013	2.938751151991834	2.040112333508461	2.0398345521144594	0.48878250105065474	0.4016320870315685	0.7882258559575422	0.9993622966672298	1.1803389343743604	0.5169461609619835	0.44395945760846217	0.4915367059877969
YALI0E30547g	0.1544444444444444	0.21777777777777776	0.2733333333333334	0.16666666666666666	0.20666666666666667	0.16	0.14444444444444446	0.13333333333333333	0.15222222222222223	0.14666666666666664	0.1311111111111111	0.21000000000000005	0.010715167512214395	0.02143033502442878	0.06691619966628243	0.03282952600598701	0.07125852775477318	0.043588989435406726	0.031505437508350755	0.02027587510099408	0.05210388483419271	0.024037008503093274	0.041677776296691206	0.03527668414752788
YALI0E33517g	36.515	18.248333333333335	57.845	65.125	11.248333333333335	31.018333333333334	36.62166666666667	10.881666666666666	30.436666666666667	47.13499999999999	11.838333333333333	59.39666666666667	3.6699489097261337	1.6574780038761687	9.56777534226217	34.33692473125688	2.452398485836537	2.029638719903948	6.535098188499801	3.9342544825332957	10.884018482772499	9.67615109431431	2.6446187500910847	3.6074448482732655
YALI0E34793g	14.545000000000002	31.781666666666666	39.086666666666666	37.65833333333334	20.496666666666666	17.188333333333333	18.52333333333333	26.298333333333332	18.076666666666664	11.709999999999999	16.946666666666662	37.108333333333334	4.436628787717088	2.1924890725687374	7.516198063737629	31.3435186016716	10.921074046692171	1.112995208135837	4.030497281146998	2.919470557024567	7.722788248640081	0.8671216754296942	1.661003712618769	2.632566871578635
YALI0F00506g	12.881666666666668	50.663333333333334	64.72500000000001	16.776666666666667	28.051666666666666	12.676666666666668	14.24	33.19166666666666	25.703333333333333	5.13	16.448333333333334	32.535000000000004	1.6991640101336105	5.944855619216782	6.180778672626935	1.9370875905165816	3.405584873899538	0.589434757486641	1.9150195821453118	6.6393605364773896	4.449722837810612	0.5171798526624958	1.9501367473419242	1.3382918216891257
YALI0F04095g	0.04	0.11666666666666665	0.2833333333333333	66.35000000000001	21.573333333333334	52.923333333333325	47.326666666666675	26.948333333333334	53.76166666666666	24.016666666666666	27.55	62.56666666666667	0.014999999999999994	0.055075705472861024	0.08129165598838133	10.853003040633498	7.280591207679037	2.5886595630428735	9.157811328769192	2.190800842918712	5.310615155830193	2.7130256787087994	4.022092117294184	2.2824456912122457
YALI0F05214g	118.51833333333333	182.29666666666665	158.14	128.295	216.03166666666667	74.96	127.165	224.17	115.91666666666667	129.29666666666665	126.17	101.72166666666665	8.07092673324031	13.15435035770804	11.114147515666703	23.084248417481575	44.527834646806426	7.99581296679707	22.048675130265757	67.00258968875757	7.4715014109169084	18.598445051491076	22.086969574842072	9.716298592228062
YALI0F05962g	55.23499999999999	135.08	108.79166666666667	31.12833333333333	133.07166666666666	19.168333333333333	27.456666666666667	107.41166666666668	54.595	29.685000000000002	48.89666666666667	79.58666666666666	4.181336508821074	37.19167951303086	15.305394746080003	12.731097098574551	66.96853782436445	0.740782244207657	3.993952720467947	23.007695632838438	35.35904728637354	7.700579523646259	11.512823647278429	6.59669677439651
YALI0F07711g	98.55499999999999	266.8483333333333	173.75333333333333	199.38166666666666	233.205	93.85166666666667	163.03833333333336	239.295	157.56166666666664	181.60833333333335	262.3533333333334	195.6933333333333	13.318559419096346	2.762636120326661	20.538610793657224	14.17509200440454	34.45937209236406	7.7503698836464245	32.199457422964954	23.79119532516178	18.863837317294006	28.059278471360116	28.5483564909319	11.260739688552132
YALI0F07821g	7.043333333333333	10.336666666666668	8.443333333333333	7.44	8.679999999999998	3.8883333333333336	4.791666666666666	10.651666666666667	5.95	4.776666666666667	8.743333333333334	8.27	0.5639222759683584	0.5610778317963867	0.8304567016607992	0.8025116821579612	1.63255168371479	0.27442363843760487	0.7702164198024688	0.691309144546297	0.321052955133573	0.11139269874337947	1.0170340866132912	0.8227393268830651
YALI0F09185g	69.745	194.23000000000002	169.97	85.56166666666667	106.36000000000001	109.17	58.910000000000004	75.11666666666666	95.29	45.42833333333334	68.97333333333334	96.96166666666666	6.94900712332344	16.79848505074194	25.70402108620363	20.322555408543813	14.96507935161054	2.8219142439131604	4.863689443210783	19.137230947379333	32.29687910619229	7.275930066550482	12.740188708701822	9.410235562053339
YALI0F10923g	0.3283333333333333	0.3983333333333334	0.5866666666666666	0.455	0.34333333333333327	0.43166666666666664	0.3183333333333333	0.3	0.3466666666666667	0.2983333333333334	0.44	0.37999999999999995	0.03329164059239697	0.04536885862938736	0.0797391580927046	0.06062177826491071	0.060069404303133664	0.023094010767585035	0.04041451884327383	0.08544003745317531	0.07421814692737444	0.05838093296045659	0.04769696007084729	0.04769696007084727
YALI0F11979g	1.692222222222222	4.131111111111111	2.701111111111111	1.0777777777777777	3.577777777777778	0.52	1.5255555555555553	3.318888888888889	0.9355555555555556	1.9766666666666668	3.227777777777778	2.5944444444444446	0.18458160897112802	0.12098362301169918	0.28292781437700354	0.030792014356779984	0.5463040802960822	0.057831171909658294	0.06710963942462903	1.1023728615699528	0.16303828225751607	0.46231302526895474	0.41705759438839796	0.3145425838213912
YALI0F15587g	11.891666666666666	51.87166666666667	23.36	36.22	31.231666666666666	6.458333333333333	28.361666666666668	68.38333333333334	13.685	35.165	90.47499999999998	43.30333333333334	1.5434728158711877	12.353904578445357	2.4524630476319116	35.96859984764489	8.064750977763255	0.15591129956912553	11.858748177330243	44.597725932308855	1.6910869285758192	7.632658449059543	9.720070730195335	2.687044535048372
YALI0F16819g	1446.7333333333333	2668.18	2559.1949999999997	2054.616666666667	2670.2333333333336	1459.1666666666667	1840.448333333333	2838.375	2071.3349999999996	1656.5533333333333	2156.8733333333334	1581.8616666666667	270.8395293034849	255.91291863639876	299.6847688822375	61.14948432598047	307.8606545311258	59.527502957316585	387.82590489591234	400.5702084529001	199.53321885089727	100.06504751077335	207.8653148274946	90.34286985331681
YALI0F17820g	33.31166666666667	99.87333333333333	105.855	76.83666666666666	91.46666666666668	67.46	58.99333333333334	113.25	71.59833333333334	27.84166666666667	47.82333333333333	49.89833333333333	1.065719631673046	9.743626549356932	14.208999788866205	17.211926339992658	10.303790969023652	5.230250950002313	12.127932978596698	27.592180051601588	20.76325921750565	1.1142299283959889	13.635513680581798	2.671059402808815
YALI0F17886g	0.22555555555555554	0.648888888888889	0.8622222222222223	0.20222222222222222	0.39222222222222225	0.3522222222222222	0.16666666666666666	0.1811111111111111	0.29444444444444445	0.15222222222222223	0.31888888888888894	0.53	0.03168128317640723	0.07065828042482061	0.09968468807714173	0.06076670628389029	0.10329748482112415	0.05718715214425674	0.005773502691896267	0.026736020923368808	0.1376522725862096	0.05347204184673762	0.09558784984001394	0.1781697068652369
YALI0F20702g	36.583333333333336	90.16666666666667	62.001666666666665	56.365	48.60666666666666	32.18833333333333	43.74	57.696666666666665	35.81333333333333	32.75666666666667	44.940000000000005	48.748333333333335	2.3172846897464625	9.187048401599576	6.920585837436981	5.447230947922072	6.8358345016050075	0.9346166772176369	6.456336035244756	5.606158072453308	7.278032586718289	1.4413564213383636	6.506014525037592	1.29180429374319
YALI0F30679g	0.5099999999999999	1.0383333333333333	1.0766666666666667	0.6083333333333334	1.2483333333333333	0.3716666666666666	0.5583333333333332	1.3883333333333334	0.6466666666666666	0.795	1.07	0.6849999999999999	0.03041381265149109	0.11846237095944583	0.21226948281213986	0.07023769168568486	0.17097758137642893	0.07653975002136688	0.09305016568138574	0.11814539065631528	0.030550504633038992	0.07088723439378912	0.34347488991191194	0.07365459931328121
YALI0F30811g	0.49333333333333335	1.2433333333333334	0.915	0.5433333333333333	1.595	0.5966666666666667	0.5566666666666668	1.8983333333333332	0.8633333333333333	0.3033333333333333	0.9733333333333333	1.035	0.0325320354932386	0.17039170558842734	0.11258330249197705	0.15217862311551297	0.4044749683231338	0.046457866215887836	0.1136148464476952	0.5350311517410302	0.09609023536933048	0.04804511768466521	0.15184970639857465	0.0433012701892219
